{'timestamp': '2025-07-26T15:21:27', 'printer_id': 'EE-Printer-1', 'user_id': 'student_040', 'pages': 20, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-11T12:25:02', 'printer_id': 'CS-Printer-1', 'user_id': 'student_028', 'pages': 14, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.28, 'location': 'Computer Science'}
{'timestamp': '2025-08-05T06:14:45', 'printer_id': 'EE-Printer-3', 'user_id': 'student_068', 'pages': 1, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.02, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T10:33:40', 'printer_id': 'EE-Printer-1', 'user_id': 'student_016', 'pages': 22, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.1, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T12:20:24', 'printer_id': 'EE-Printer-3', 'user_id': 'student_118', 'pages': 17, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.85, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-25T06:55:12', 'printer_id': 'EE-Printer-3', 'user_id': 'student_006', 'pages': 7, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.14, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-01T14:49:55', 'printer_id': 'CS-Printer-1', 'user_id': 'student_192', 'pages': 27, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.54, 'location': 'Computer Science'}
{'timestamp': '2025-07-21T06:11:20', 'printer_id': 'EE-Printer-2', 'user_id': 'student_054', 'pages': 18, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.36, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-15T00:51:56', 'printer_id': 'CS-Printer-1', 'user_id': 'student_029', 'pages': 6, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.12, 'location': 'Computer Science'}
{'timestamp': '2025-08-08T11:59:13', 'printer_id': 'CS-Printer-1', 'user_id': 'student_163', 'pages': 10, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.2, 'location': 'Computer Science'}
{'timestamp': '2025-07-22T05:50:02', 'printer_id': 'CS-Printer-3', 'user_id': 'student_187', 'pages': 30, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.5, 'location': 'Computer Science'}
{'timestamp': '2025-08-02T15:58:42', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_001', 'pages': 25, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.25, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-07T07:43:23', 'printer_id': 'LA-Printer-1', 'user_id': 'student_089', 'pages': 29, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.58, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-23T13:02:06', 'printer_id': 'EE-Printer-1', 'user_id': 'student_009', 'pages': 17, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.85, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-04T09:45:01', 'printer_id': 'EE-Printer-2', 'user_id': 'student_178', 'pages': 15, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.75, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-29T03:27:58', 'printer_id': 'CS-Printer-1', 'user_id': 'student_014', 'pages': 22, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.1, 'location': 'Computer Science'}
{'timestamp': '2025-07-30T09:17:42', 'printer_id': 'EE-Printer-3', 'user_id': 'student_178', 'pages': 29, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T06:32:37', 'printer_id': 'LA-Printer-1', 'user_id': 'student_055', 'pages': 2, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-21T01:33:06', 'printer_id': 'LA-Printer-1', 'user_id': 'student_131', 'pages': 2, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-29T01:07:08', 'printer_id': 'EE-Printer-1', 'user_id': 'student_126', 'pages': 11, 'document_name': 'Resume.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.55, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T14:02:07', 'printer_id': 'CS-Printer-2', 'user_id': 'student_125', 'pages': 16, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.8, 'location': 'Computer Science'}
{'timestamp': '2025-07-21T13:29:01', 'printer_id': 'CS-Printer-3', 'user_id': 'student_188', 'pages': 20, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.4, 'location': 'Computer Science'}
{'timestamp': '2025-07-26T16:05:52', 'printer_id': 'CS-Printer-3', 'user_id': 'student_138', 'pages': 15, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Computer Science'}
{'timestamp': '2025-07-26T05:17:14', 'printer_id': 'EE-Printer-2', 'user_id': 'student_125', 'pages': 17, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.85, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-12T01:22:42', 'printer_id': 'CS-Printer-1', 'user_id': 'student_031', 'pages': 11, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.55, 'location': 'Computer Science'}
{'timestamp': '2025-07-25T01:51:31', 'printer_id': 'CS-Printer-1', 'user_id': 'student_124', 'pages': 4, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.08, 'location': 'Computer Science'}
{'timestamp': '2025-08-12T09:00:19', 'printer_id': 'EE-Printer-3', 'user_id': 'student_067', 'pages': 14, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-04T13:26:42', 'printer_id': 'LA-Printer-1', 'user_id': 'student_086', 'pages': 27, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.35, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-14T14:54:11', 'printer_id': 'LA-Printer-2', 'user_id': 'student_083', 'pages': 28, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.4, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-14T12:42:08', 'printer_id': 'LA-Printer-1', 'user_id': 'student_115', 'pages': 29, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.58, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-30T03:18:34', 'printer_id': 'EE-Printer-3', 'user_id': 'student_063', 'pages': 13, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T11:18:48', 'printer_id': 'LA-Printer-2', 'user_id': 'student_131', 'pages': 2, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-25T07:53:13', 'printer_id': 'CS-Printer-2', 'user_id': 'student_196', 'pages': 13, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.26, 'location': 'Computer Science'}
{'timestamp': '2025-08-04T15:42:14', 'printer_id': 'LA-Printer-2', 'user_id': 'student_145', 'pages': 4, 'document_name': 'Resume.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.08, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-28T04:46:06', 'printer_id': 'EE-Printer-1', 'user_id': 'student_008', 'pages': 4, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-16T10:37:20', 'printer_id': 'LA-Printer-1', 'user_id': 'student_049', 'pages': 6, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.12, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-05T13:46:22', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_014', 'pages': 28, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.56, 'location': 'Computer Science'}
{'timestamp': '2025-08-06T15:05:45', 'printer_id': 'EE-Printer-3', 'user_id': 'student_118', 'pages': 28, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.56, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-18T13:47:52', 'printer_id': 'EE-Printer-3', 'user_id': 'student_093', 'pages': 13, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-02T01:38:57', 'printer_id': 'LA-Printer-1', 'user_id': 'student_163', 'pages': 20, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.4, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-04T08:32:29', 'printer_id': 'LA-Printer-2', 'user_id': 'student_140', 'pages': 16, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.32, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-11T11:41:53', 'printer_id': 'EE-Printer-2', 'user_id': 'student_047', 'pages': 28, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.56, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T00:20:04', 'printer_id': 'EE-Printer-3', 'user_id': 'student_140', 'pages': 30, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-12T05:07:45', 'printer_id': 'LA-Printer-1', 'user_id': 'student_060', 'pages': 20, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T10:55:53', 'printer_id': 'LA-Printer-2', 'user_id': 'student_092', 'pages': 9, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.45, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-04T08:00:00', 'printer_id': 'LA-Printer-2', 'user_id': 'student_147', 'pages': 28, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.56, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-26T00:59:54', 'printer_id': 'CS-Printer-2', 'user_id': 'student_197', 'pages': 3, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.15, 'location': 'Computer Science'}
{'timestamp': '2025-08-12T15:59:07', 'printer_id': 'EE-Printer-1', 'user_id': 'student_019', 'pages': 14, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-07T06:18:20', 'printer_id': 'EE-Printer-2', 'user_id': 'student_196', 'pages': 28, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T04:10:52', 'printer_id': 'EE-Printer-2', 'user_id': 'student_122', 'pages': 15, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.3, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-01T06:06:33', 'printer_id': 'CS-Printer-2', 'user_id': 'staff_010', 'pages': 29, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.45, 'location': 'Computer Science'}
{'timestamp': '2025-08-05T04:38:30', 'printer_id': 'EE-Printer-1', 'user_id': 'student_032', 'pages': 28, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.4, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-24T13:13:09', 'printer_id': 'CS-Printer-1', 'user_id': 'student_080', 'pages': 18, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.36, 'location': 'Computer Science'}
{'timestamp': '2025-08-01T12:59:25', 'printer_id': 'LA-Printer-2', 'user_id': 'student_140', 'pages': 6, 'document_name': 'ProjectReport.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-03T03:22:32', 'printer_id': 'LA-Printer-2', 'user_id': 'student_156', 'pages': 25, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-28T08:29:43', 'printer_id': 'LA-Printer-1', 'user_id': 'student_106', 'pages': 6, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.12, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-17T02:00:54', 'printer_id': 'LA-Printer-1', 'user_id': 'student_088', 'pages': 27, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-04T06:02:13', 'printer_id': 'EE-Printer-2', 'user_id': 'student_033', 'pages': 9, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.18, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-28T07:27:05', 'printer_id': 'LA-Printer-1', 'user_id': 'student_039', 'pages': 15, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.3, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-24T01:19:54', 'printer_id': 'EE-Printer-2', 'user_id': 'student_049', 'pages': 11, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.55, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T07:37:14', 'printer_id': 'LA-Printer-2', 'user_id': 'student_077', 'pages': 13, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.65, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T13:00:37', 'printer_id': 'CS-Printer-2', 'user_id': 'student_110', 'pages': 26, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.52, 'location': 'Computer Science'}
{'timestamp': '2025-07-15T14:49:01', 'printer_id': 'EE-Printer-2', 'user_id': 'student_022', 'pages': 7, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.35, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-09T14:11:16', 'printer_id': 'LA-Printer-1', 'user_id': 'student_039', 'pages': 30, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.5, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-01T01:11:05', 'printer_id': 'CS-Printer-1', 'user_id': 'student_118', 'pages': 2, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.1, 'location': 'Computer Science'}
{'timestamp': '2025-07-26T16:03:01', 'printer_id': 'CS-Printer-2', 'user_id': 'student_079', 'pages': 30, 'document_name': 'Resume.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.5, 'location': 'Computer Science'}
{'timestamp': '2025-08-08T14:39:09', 'printer_id': 'LA-Printer-1', 'user_id': 'staff_020', 'pages': 3, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.06, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-15T09:03:40', 'printer_id': 'LA-Printer-1', 'user_id': 'staff_010', 'pages': 11, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.55, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-05T09:07:40', 'printer_id': 'LA-Printer-2', 'user_id': 'student_082', 'pages': 5, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.25, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-01T02:28:19', 'printer_id': 'EE-Printer-1', 'user_id': 'staff_010', 'pages': 16, 'document_name': 'Homework.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.8, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-14T06:15:44', 'printer_id': 'CS-Printer-2', 'user_id': 'student_166', 'pages': 26, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.52, 'location': 'Computer Science'}
{'timestamp': '2025-08-07T11:51:58', 'printer_id': 'EE-Printer-2', 'user_id': 'student_043', 'pages': 7, 'document_name': 'LectureNotes.pptx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.35, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-20T11:27:57', 'printer_id': 'CS-Printer-3', 'user_id': 'student_031', 'pages': 13, 'document_name': 'Resume.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.26, 'location': 'Computer Science'}
{'timestamp': '2025-07-25T04:55:37', 'printer_id': 'EE-Printer-2', 'user_id': 'student_038', 'pages': 21, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.42, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-15T00:29:05', 'printer_id': 'CS-Printer-2', 'user_id': 'student_059', 'pages': 12, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.24, 'location': 'Computer Science'}
{'timestamp': '2025-07-31T02:11:01', 'printer_id': 'EE-Printer-2', 'user_id': 'student_155', 'pages': 25, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-23T03:41:54', 'printer_id': 'EE-Printer-2', 'user_id': 'student_042', 'pages': 3, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.15, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-30T12:56:28', 'printer_id': 'CS-Printer-1', 'user_id': 'student_195', 'pages': 4, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.08, 'location': 'Computer Science'}
{'timestamp': '2025-07-15T02:57:10', 'printer_id': 'EE-Printer-3', 'user_id': 'student_157', 'pages': 18, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.9, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-07T08:38:17', 'printer_id': 'LA-Printer-1', 'user_id': 'student_014', 'pages': 11, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.22, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-26T14:18:51', 'printer_id': 'LA-Printer-1', 'user_id': 'student_171', 'pages': 23, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.46, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-23T06:48:59', 'printer_id': 'LA-Printer-2', 'user_id': 'student_099', 'pages': 20, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 1.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-16T09:47:26', 'printer_id': 'LA-Printer-2', 'user_id': 'student_109', 'pages': 2, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-06T12:40:59', 'printer_id': 'LA-Printer-2', 'user_id': 'student_178', 'pages': 28, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.56, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-11T03:02:08', 'printer_id': 'EE-Printer-3', 'user_id': 'student_132', 'pages': 29, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.45, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T09:57:28', 'printer_id': 'EE-Printer-2', 'user_id': 'student_045', 'pages': 25, 'document_name': 'Homework.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-29T02:17:04', 'printer_id': 'EE-Printer-1', 'user_id': 'student_009', 'pages': 14, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.28, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-27T13:34:48', 'printer_id': 'CS-Printer-3', 'user_id': 'staff_020', 'pages': 8, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.4, 'location': 'Computer Science'}
{'timestamp': '2025-07-18T13:37:25', 'printer_id': 'CS-Printer-2', 'user_id': 'student_155', 'pages': 11, 'document_name': 'LectureNotes.pptx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.22, 'location': 'Computer Science'}
{'timestamp': '2025-07-31T01:51:38', 'printer_id': 'LA-Printer-1', 'user_id': 'student_076', 'pages': 11, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Error', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-09T13:44:43', 'printer_id': 'CS-Printer-2', 'user_id': 'student_056', 'pages': 13, 'document_name': 'Homework.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.65, 'location': 'Computer Science'}
{'timestamp': '2025-08-03T01:36:22', 'printer_id': 'EE-Printer-2', 'user_id': 'student_047', 'pages': 18, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.9, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-09T14:46:36', 'printer_id': 'CS-Printer-1', 'user_id': 'student_003', 'pages': 11, 'document_name': 'Syllabus.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.22, 'location': 'Computer Science'}
{'timestamp': '2025-07-31T12:51:10', 'printer_id': 'EE-Printer-3', 'user_id': 'student_124', 'pages': 30, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.5, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-27T00:22:55', 'printer_id': 'EE-Printer-1', 'user_id': 'staff_020', 'pages': 22, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.44, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-19T07:47:15', 'printer_id': 'LA-Printer-2', 'user_id': 'student_108', 'pages': 26, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.52, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-29T04:37:55', 'printer_id': 'LA-Printer-1', 'user_id': 'student_107', 'pages': 22, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 1.1, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-12T16:10:45', 'printer_id': 'CS-Printer-2', 'user_id': 'student_175', 'pages': 12, 'document_name': 'Budget.xlsx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.6, 'location': 'Computer Science'}
{'timestamp': '2025-07-23T08:03:09', 'printer_id': 'EE-Printer-1', 'user_id': 'student_024', 'pages': 18, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': True, 'status': 'Error', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-31T06:09:30', 'printer_id': 'CS-Printer-2', 'user_id': 'student_121', 'pages': 3, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.06, 'location': 'Computer Science'}
{'timestamp': '2025-08-03T07:08:51', 'printer_id': 'CS-Printer-1', 'user_id': 'staff_010', 'pages': 1, 'document_name': 'ResearchPaper.pdf', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.05, 'location': 'Computer Science'}
{'timestamp': '2025-07-26T05:45:57', 'printer_id': 'LA-Printer-1', 'user_id': 'student_161', 'pages': 14, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Canceled', 'cost': 0.0, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-11T04:40:20', 'printer_id': 'EE-Printer-3', 'user_id': 'student_054', 'pages': 1, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': False, 'status': 'Completed', 'cost': 0.05, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-27T02:00:36', 'printer_id': 'LA-Printer-2', 'user_id': 'student_016', 'pages': 13, 'document_name': 'Syllabus.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.65, 'location': 'Liberal Arts'}
{'timestamp': '2025-08-02T14:48:45', 'printer_id': 'EE-Printer-3', 'user_id': 'staff_015', 'pages': 4, 'document_name': 'ThesisDraft.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.08, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-08T09:19:52', 'printer_id': 'EE-Printer-2', 'user_id': 'student_076', 'pages': 27, 'document_name': 'ResearchPaper.pdf', 'color': False, 'duplex': False, 'status': 'Canceled', 'cost': 0.0, 'location': 'Electrical Engineering'}
{'timestamp': '2025-08-06T13:56:27', 'printer_id': 'EE-Printer-2', 'user_id': 'staff_013', 'pages': 6, 'document_name': 'ThesisDraft.docx', 'color': True, 'duplex': True, 'status': 'Completed', 'cost': 0.3, 'location': 'Electrical Engineering'}
{'timestamp': '2025-07-22T10:38:11', 'printer_id': 'LA-Printer-1', 'user_id': 'student_196', 'pages': 12, 'document_name': 'Homework.docx', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.24, 'location': 'Liberal Arts'}
{'timestamp': '2025-07-21T04:53:26', 'printer_id': 'CS-Printer-2', 'user_id': 'student_083', 'pages': 30, 'document_name': 'ProjectReport.pdf', 'color': False, 'duplex': False, 'status': 'Completed', 'cost': 0.6, 'location': 'Computer Science'}
{'timestamp': '2025-07-26T01:26:45', 'printer_id': 'EE-Printer-1', 'user_id': 'student_051', 'pages': 2, 'document_name': 'Budget.xlsx', 'color': False, 'duplex': True, 'status': 'Completed', 'cost': 0.04, 'location': 'Electrical Engineering'}
